transaction_id,timestamp,customer_id,customer_home_country,card_last4,amount,currency,merchant_category,merchant_country,channel,device_id,ip_country,account_age_days,customer_avg_amount_30d,customer_txn_count_1h,is_fraud
TXN20025018,2026-04-16T13:00:49,CUST101536,RU,1687,2722.45,RUB,entertainment,RU,online,DEV-84983400,RU,1899,1410.31,0,0
TXN20025019,2026-06-05T14:33:33,CUST101536,RU,3994,737.6,RUB,travel,RU,POS,DEV-84983400,,1949,737.6,0,0
TXN20025020,2026-06-14T17:37:57,CUST101536,RU,1257,531.67,RUB,travel,RU,POS,DEV-84983400,,1958,737.6,0,0
TXN20025021,2026-06-23T13:28:28,CUST101536,RU,2616,962.87,RUB,atm_withdrawal,RU,POS,DEV-25557161,,1967,634.63,0,0
TXN20025022,2026-07-03T13:20:24,CUST101536,RU,8372,2936.47,RUB,atm_withdrawal,RU,POS,DEV-84983400,,1977,744.05,0,0
TXN20025023,2026-07-13T14:51:14,CUST101536,RU,7138,982.86,RUB,atm_withdrawal,RU,online,DEV-25557161,RU,1987,1477.0,0,0
TXN20025024,2026-07-20T08:35:46,CUST101536,RU,7117,674.24,RUB,,RU,POS,DEV-25557161,,1994,1627.4,0,0
TXN20025025,2026-07-24T13:04:39,CUST101536,RU,2972,740.69,RUB,travel,RU,mobile_app,DEV-84983400,RU,1998,1531.19,0,0
TXN20025026,2025-09-19T03:03:05,CUST101537,RU,7211,261.03,RUB,pharmacy,RU,online,DEV-42920500,RU,1943,261.03,0,0
TXN20025027,2025-11-02T00:40:17,CUST101537,RU,9631,N/A,RUB,pharmacy,RU,mobile_app,DEV-42920500,RU,1987,191.86,0,0
TXN20025028,2025-12-05T00:53:24,CUST101537,RU,4632,581.28,RUB,Pharmacy,RU,POS,DEV-42920500,,2020,581.28,0,0
TXN20025029,2026-01-29T20:40:52,CUST101537,RU,2113,480.86,RUB,subscription,RU,ATM,DEV-42920500,,2075,480.86,0,1
TXN20025030,2026-02-01T19:04:06,CUST101537,RU,9523,300.62,RUB,p2p_transfer,RU,online,DEV-42920500,RU,2078,480.86,0,0
TXN20025031,2026-06-26T21:07:14,CUST101537,RU,8106,226.68,RUB,subscription,RU,POS,DEV-42920500,,2223,226.68,0,0
TXN20025032,2026-08-27T20:50:09,CUST101537,RU,5413,393.66,RUB,pharmacy,RU,POS,DEV-42920500,,2285,393.66,0,0
TXN20025033,2025-09-26T17:19:07,CUST101538,RU,3579,346.1, RUB ,pharmacy,RU,POS,DEV-10581454,,2339,346.1,0,0
TXN20025034,2025-09-29T17:42:48,CUST101538,RU,5058,"371,83",RUB,entertainment,RU,mobile_app,DEV-35454006,RU,2342,346.1,0,0
TXN20025035,2025-10-26T12:59:47,CUST101538,RU,2470,915.33,RUB,pharmacy,RU,online,DEV-35454006,RU,2369,358.96,0,0
TXN20025036,2025-11-07T19:03:08,CUST101538,RU,2314,404.5,RUB,pharmacy,RU,online,DEV-35454006,RU,2381,915.33,0,0
TXN20025037,2025-11-28T21:13:35,CUST101538,RU,4216,534.17,RUB,pharmacy,RU,online,DEV-10581454,RU,2402,404.5,0,0
TXN20025038,2025-11-29T20:47:24,CUST101538,RU,8401,168.92,RUB,pharmacy,RU,online,DEV-10581454,RU,2403,469.33,0,0
TXN20025039,2025-12-12T19:14:28,CUST101538,RU,1608,1556.54,RUB,entertainment,RU,online,,RU,2416,351.55,0,0
TXN20025040,2025-12-14T18:29:13,CUST101538,RU,3483,1374.84,RUB,pharmacy,RU,POS,DEV-10581454,,2418,753.21,0,0
TXN20025041,2025-12-17T14:41:14,CUST101538,RU,9613,1239.12,RUB,pharmacy,RU,mobile_app,DEV-35454006,RU,2421,908.62,0,0
TXN20025042,2025-12-20T16:46:04,CUST101538,RU,2864,521.35,RUB,entertainment,RU,online,DEV-10581454,RU,2424,974.72,0,0
TXN20025043,2025-12-25T14:53:21,CUST101538,RU,2942,"291,78",RUB,crypto_exchange,RU,POS,DEV-10581454,,2429,899.16,0,0
TXN20025044,2026-01-05T16:53:14,CUST101538,RU,4907,641.15,RUB,entertainment,RU,POS,DEV-35454006,,2440,996.73,0,0
TXN20025045,2026-01-06T18:08:02,CUST101538,RU,2615,4635.56,RUB,pharmacy,RU,mobile_app,DEV-10581454,RU,2441,937.46,0,0
TXN20025046,2026-01-07T15:49:59,CUST101538,RU,3542,1709.68,RUB,pharmacy,RU,POS,DEV-35454006,,2442,1465.76,0,0
TXN20025047,2026-01-14T20:57:40,CUST101538,RU,2776,386.53,RUB,entertainment,RU,POS,DEV-10581454,,2449,1506.44,0,0
TXN20025048,2026-01-31T12:13:12,CUST101538,RU,2304,976.19,RUB,pharmacy,RU,online,DEV-35454006,RU,2466,1843.23,0,0
TXN20025049,2026-02-06T16:15:22,CUST101538,RU,3156,318.2,RUB,crypto_exchange,RU,mobile_app,DEV-35454006,RU,2472,681.36,0,0
TXN20025050,2026-02-14T19:52:48,CUST101538,RU,1495,608.35,RUB,pharmacy,RU,POS,DEV-35454006,,2480,647.2,0,0
TXN20025051,2026-02-15T19:34:12,CUST101538,RU,6262,279.27,RUB,crypto_exchange,RU,POS,DEV-35454006,,2481,634.25,0,0
TXN20025052,2026-02-17T14:39:01,CUST101538,RU,4207,954.91,RUB,entertainment,RU,mobile_app,DEV-35454006,RU,2483,545.5,0,0
TXN20025053,2026-03-09T18:10:01,CUST101538,RU,5316,1153.59,RUB,entertainment,RU,POS,DEV-35454006,,2503,614.18,0,0
TXN20025054,2026-03-18T16:36:04,CUST101538,RU,2169,558.46,RUB,crypto_exchange,RU,POS,DEV-10581454,,2512,1054.25,0,0
TXN20025055,2026-03-18T17:06:12,CUST101538,RU,7952,1740.63,RUB,pharmacy,RU,POS,DEV-10581454,,2512,888.99,1,0
TXN20025056,2026-03-18T20:12:44,CUST101538,RU,8369,744.35,RUB,pharmacy,RU,mobile_app,DEV-10581454,RU,2512,1101.9,0,0
TXN20025057,2026-03-21T15:36:00,CUST101538,RU,6190,1672.19,RUB,entertainment,RU,online,DEV-10581454,RU,2515,1049.26,0,0
TXN20025058,2026-03-24T21:55:49,CUST101538,RU,5290,1034.16,RUB,entertainment,RU,POS,DEV-35454006,,2518,1173.84,0,0
TXN20025059,2026-04-04T22:14:00,CUST101538,RU,9456,775.24,RUB,crypto_exchange,RU,online,,RU,2529,1150.56,0,0
TXN20025060,2026-05-10T17:00:20,CUST101538,RU,3334,1065.53,RUB,entertainment,RU,mobile_app,DEV-10581454,RU,2565,1065.53,0,0
TXN20025061,2026-05-27T17:49:22,CUST101538,RU,5985,1074.01,USD,Crypto_exchange,TR,POS,DEV-35454006,,2582,1065.53,0,0
TXN20025062,2026-05-29T19:22:00,CUST101538,RU,8602,595.02,RUB,pharmacy,RU,ATM,DEV-10581454,,2584,1069.77,0,0
TXN20025063,2026-06-03T19:25:12,CUST101538,RU,5005,616.86,RUB,pharmacy,RU,ATM,DEV-10581454,,2589,911.52,0,0
TXN20025064,2026-06-07T16:09:33,CUST101538,RU,7956,2603.39,RUB,pharmacy,RU,online,DEV-35454006,RU,2593,837.86,0,0
TXN20025065,2026-06-12T16:16:29,CUST101538,RU,2646,1418.32,RUB,crypto_exchange,RU,online,DEV-10581454,RU,2598,1222.32,0,0
TXN20025066,2026-06-13T12:01:37,CUST101538,RU,6978,790.98,RUB,pharmacy,RU,online,DEV-10581454,RU,2599,1261.52,0,0
TXN20025067,2026-06-15T18:31:48,CUST101538,RU,7669,1058.05,RUB,entertainment,RU,mobile_app,DEV-35454006,RU,2601,1183.1,0,0
TXN20025068,2026-06-18T16:56:18,CUST101538,RU,4608,971.37,RUB,entertainment,RU,mobile_app,DEV-10581454,RU,2604,1165.23,0,0
TXN20025069,2026-06-22T15:32:43,CUST101538,RU,1338,1160.98,RUB,entertainment,RU,POS,DEV-10581454,,2608,1141.0,0,0
TXN20025070,2026-06-22T17:01:06,CUST101538,RU,6944,1658.88,RUB,entertainment,RU,online,DEV-10581454,RU,2608,1143.22,0,0
TXN20025071,2026-06-23T19:33:05,CUST101538,RU,1089,1442.19,RUB,entertainment,RU,POS,DEV-35454006,,2609,1194.79,0,0
TXN20025072,2026-06-28T18:58:56,CUST101538,RU,5795,761.72,RUB,entertainment,RU,POS,DEV-10581454,,2614,1231.6,0,0
TXN20025073,2026-07-13T19:32:47,CUST101538,RU,7821,971.71,RUB,pharmacy,RU,POS,DEV-10581454,,2629,1175.53,0,0
TXN20025074,2026-08-07T13:22:49,CUST101538,RU,4769,1396.99,RUB,entertainment,RU,POS,DEV-10581454,,2654,971.71,0,0
TXN20025075,2026-08-10T17:13:31,CUST101538,RU,3790,905.24,RUB,,RU,POS,DEV-10581454,,2657,1184.35,0,0
TXN20025076,2026-08-10T18:00:16,CUST101538,RU,9523,1200.25,RUB,pharmacy,RU,mobile_app,DEV-10581454,RU,2657,1091.32,1,0
TXN20025077,2026-08-16T18:22:22,CUST101538,RU,9962,1085.72, RUB ,entertainment,RU,POS,DEV-35454006,,2663,1167.5,0,0
TXN20025078,2026-08-22T15:14:43,CUST101538,RU,1329,1894.01,RUB,,RU,mobile_app,DEV-10581454,RU,2669,1147.05,0,0
TXN20025079,2026-08-24T17:11:01,CUST101538,RU,4248,532.44,RUB,crypto_exchange,RU,online,DEV-10581454,RU,2671,1296.44,0,0
TXN20025080,2025-09-07T17:27:27,CUST101539,RU,1754,2126.69,USD,gambling,KZ,online,DEV-71483606,KZ,771,2126.69,0,0
TXN20025081,2025-10-14T12:24:22,CUST101539,RU,3498,"6 515,28",RUB,entertainment,RU,mobile_app,DEV-71483606,RU,808,6515.28,0,0
TXN20025082,2025-10-18T15:38:24,CUST101539,RU,2600,"782,86",RUB,Gambling,RU,POS,DEV-71483606,,812,6515.28,0,0
TXN20025083,2025-12-13T10:02:05,CUST101539,RU,3649,937.88,RUB,entertainment,RU,online,DEV-71483606,RU,868,937.88,0,0
TXN20025084,2026-01-04T12:32:25,CUST101539,RU,6280,460.2,RUB,travel,RU,online,DEV-71483606,RU,890,937.88,0,0
TXN20025085,2026-01-09T15:24:39,CUST101539,RU,8517,354.65,RUB,entertainment,RU,mobile_app,DEV-71483606,RU,895,699.04,0,0
TXN20025086,2026-01-31T12:11:47,CUST101539,RU,8357,2822.42,RUB,entertainment,RU,mobile_app,DEV-71483606,RU,917,407.42,0,0
TXN20025087,2026-03-08T15:45:40,CUST101539,,6984,1491.8,RUB,gambling,RU,mobile_app,DEV-71483606,RU,953,1491.8,0,0
TXN20025088,2026-03-12T17:08:27,CUST101539,RU,1650,1720.52,RUB,jewelry,RU,online,DEV-71483606,RU,957,1491.8,0,0
TXN20025089,2026-04-03T12:52:37,CUST101539,RU,1635,832.3,RUB,entertainment,RU,online,DEV-71483606,RU,979,1606.16,0,0
TXN20025090,2026-04-04T11:39:04,CUST101539,RU,1011,689.95,RUB,gambling,RU,online,DEV-71483606,RU,980,1348.21,0,0
TXN20025091,2026-05-04T11:42:05,CUST101539,RU,3649,1021.23,RUB,entertainment,RU,POS,DEV-71483606,,1010,1021.23,0,0
TXN20025092,2026-05-04T13:29:37,CUST101539,RU,8775,821.37,RUB,entertainment,RU,POS,DEV-71483606,,1010,1021.23,0,0
TXN20025093,2026-05-14T09:33:53,CUST101539,RU,5124,1818.15,RUB,gambling,RU,online,DEV-71483606,RU,1020,921.3,0,0
TXN20025094,2026-06-18T12:13:05,CUST101539,RU,8653,561.57,RUB,gambling,RU,online,DEV-71483606,RU,1055,561.57,0,0
TXN20025095,2026-06-19T11:36:24,CUST101539,RU,7873,1320.95,RUB,travel,RU,mobile_app,DEV-71483606,RU,1056,561.57,0,0
TXN20025096,2026-07-20T17:54:53,CUST101539,RU,4414,771.55,RUB,jewelry,RU,mobile_app,DEV-71483606,RU,1087,771.55,0,0
TXN20025097,2026-07-30T16:28:20,CUST101539,RU,7080,2126.97,RUB,entertainment,RU,online,DEV-71483606,RU,1097,771.55,0,0
TXN20025098,2026-08-07T12:09:32,CUST101539,RU,2210,1222.09,RUB,jewelry,RU,online,DEV-71483606,RU,1105,1449.26,0,0
TXN20025099,2026-08-27T14:02:49,CUST101539,RU,6494,1967.79,RUB,jewelry,RU,online,DEV-71483606,RU,1125,1674.53,0,0
TXN20025100,2025-09-08T16:19:50,CUST101540,RU,1475,448.1,RUB,crypto_exchange,RU,POS,DEV-16315225,,2535,448.1,0,0
TXN20025101,2025-09-08T19:32:10,CUST101540,RU,2308,866.17,RUB,atm_withdrawal,RU,POS,DEV-16315225,,2535,448.1,0,1
TXN20025102,2025-10-05T12:22:56,CUST101540,RU,9314,543.95,RUB,pharmacy,RU,POS,DEV-16315225,,2562,657.14,0,0
TXN20025103,2025-11-13T15:17:55,CUST101540,RU,6063,2050.07,RUB,pharmacy,RU,POS,DEV-16315225,,2601,2050.07,0,0
TXN20025104,2025-11-19T11:44:54,CUST101540,RU,1950,554.46,RUB,online_marketplace,RU,POS,DEV-16315225,,2607,2050.07,0,0
TXN20025105,2025-11-30T17:45:39,CUST101540,RU,6692,2040.14,RUB,atm_withdrawal,RU,mobile_app,DEV-16315225,RU,2618,1302.26,0,0
TXN20025106,2025-12-15T14:44:27,CUST101540,RU,3296,688.28,RUB,transport,RU,online,DEV-74114801,RU,2633,1297.3,0,0
TXN20025107,2025-12-27T16:10:23,CUST101540,RU,3275,163.63,RUB,online_marketplace,RU,POS,DEV-74114801,,2645,1364.21,0,0
TXN20025108,2026-02-11T14:52:05,CUST101540,RU,2388,250.48,RUB,atm_withdrawal,RU,online,DEV-16315225,RU,2691,250.48,0,0
TXN20025109,2026-02-18T17:48:51,CUST101540,RU,3127,952.5,RUB,atm_withdrawal,RU,POS,DEV-74114801,,2698,250.48,0,0
TXN20025110,2026-02-26T16:02:44,CUST101540,RU,9592,528.4,RUB,online_marketplace,RU,POS,DEV-74114801,,2706,601.49,0,0
TXN20025111,2026-02-28T13:29:03,CUST101540,RU,5751,720.02,RUB,,RU,POS,DEV-16315225,,2708,577.13,0,0
TXN20025112,2026-03-01T12:00:18,CUST101540,RU,6966,1075.59,RUB,transport,RU,POS,DEV-16315225,,2709,612.85,0,0
TXN20025113,01.03.2026 12:57,CUST101540,RU,6073,318.28,RUB,transport,RU,POS,DEV-74114801,,2709,705.4,1,0
TXN20025114,2026-03-26T17:00:40,CUST101540,RU,6011,1449.34,RUB,online_marketplace,RU,online,DEV-74114801,RU,2734,660.57,0,0
TXN20025115,2026-04-10T12:31:34,CUST101540,RU,6350,1170.88,RUB,pharmacy,RU,POS,DEV-16315225,,2749,1449.34,0,0
TXN20025116,2026-05-02T12:00:46,CUST101540,RU,2884,513.45,USD,transport,GB,mobile_app,DEV-74114801,GB,2771,1170.88,0,0
TXN20025117,2026-07-01T16:45:47,CUST101540,RU,3330,381.77,RUB,pharmacy,RU,mobile_app,DEV-74114801,RU,2831,381.77,0,0
TXN20025118,2026-07-30T15:17:54,CUST101540,,9851,"352,38",RUB,pharmacy,RU,POS,DEV-74114801,,2860,381.77,0,0
TXN20025119,2025-10-10T23:36:18,CUST101541,RU,9306,3668.27, RUB ,subscription,RU,POS,DEV-31391658,,2257,3668.27,0,0
TXN20025120,2025-10-28T16:46:00,CUST101541,RU,7674,2930.41,RUB,entertainment,RU,POS,,,2275,3668.27,0,0
TXN20025121,2025-11-07T13:38:23,CUST101541,RU,7519,"2 245,02",RUB,entertainment,RU,POS,DEV-31391658,,2285,3299.34,0,0
TXN20025122,2025-11-08T14:42:12,CUST101541,RU,2046,3192.86,RUB,p2p_transfer,RU,mobile_app,DEV-31391658,RU,2286,2947.9,0,0
TXN20025123,2025-12-17T09:40:14,CUST101541,RU,4735,5949.66,RUB,entertainment,RU,online,DEV-31391658,RU,2325,5949.66,0,0
TXN20025124,2025-12-23T17:28:42,CUST101541,RU,2109,1033.86,RUB,jewelry,RU,POS,DEV-31391658,,2331,5949.66,0,0
TXN20025125,2025-12-30T17:08:32,CUST101541,RU,5224,3938.9,RUB,fuel,RU,POS,DEV-31391658,,2338,3491.76,0,0
TXN20025126,2026-01-19T15:42:54,CUST101541,RU,3827,1105.71,RUB,fuel,RU,POS,DEV-31391658,,2358,2486.38,0,0
TXN20025127,2026-02-08T15:56:05,CUST101541,RU,3423,11241.99,RUB,p2p_transfer,RU,POS,DEV-31391658,,2378,1105.71,0,0
TXN20025128,2026-02-26T13:04:13,CUST101541,RU,,6758.53,RUB,online_marketplace,RU,online,DEV-31391658,RU,2396,11241.99,0,0
TXN20025129,2026-03-02T09:52:43,CUST101541,RU,9265,3148.4,RUB,p2p_transfer,RU,mobile_app,DEV-31391658,RU,2400,9000.26,0,0
TXN20025130,2026-03-02T15:23:24,CUST101541,RU,2585,2640.43,RUB,jewelry,RU,mobile_app,DEV-31391658,RU,2400,7049.64,0,0
TXN20025131,2026-03-06T16:04:41,CUST101541,RU,8212,1923.88,RUB,subscription,RU,POS,DEV-31391658,,2404,5947.34,0,0
TXN20025132,2026-04-09T18:26:51,CUST101541,RU,9438,3286.68,RUB,entertainment,RU,mobile_app,DEV-31391658,RU,2438,3286.68,0,0
TXN20025133,2026-04-14T14:29:02,CUST101541,RU,4124,3269.58,RUB,jewelry,RU,online,DEV-31391658,RU,2443,3286.68,0,0
TXN20025134,2026-04-18T14:18:59,CUST101541,RU,4486,4047.3,RUB,jewelry,RU,POS,DEV-31391658,,2447,3278.13,0,0
TXN20025135,2026-07-01T13:39:56,CUST101541,RU,9216,2029.43,RUB,jewelry,RU,POS,DEV-31391658,,2521,2029.43,0,0
TXN20025136,2026-07-04T16:56:30,CUST101541,RU,6850,9278.68,RUB,fuel,RU,POS,DEV-31391658,,2524,2029.43,0,0
TXN20025137,2026-07-15T15:57:36,CUST101541,RU,5515,2698.9,RUB,fuel,RU,online,DEV-31391658,RU,2535,5654.05,0,0
TXN20025138,2026-07-19T15:31:57,CUST101541,RU,7253,2264.8,RUB,subscription,RU,mobile_app,DEV-31391658,RU,2539,4669.0,0,0
TXN20025139,2026-07-31T17:55:10,CUST101541,RU,1208,1985.11,RUB,jewelry,RU,POS,DEV-31391658,,2551,4747.46,0,0
TXN20025140,2026-08-20T12:01:23,CUST101541,RU,1836,2009.61,RUB,subscription,RU,mobile_app,DEV-31391658,RU,2571,1985.11,0,0
TXN20025141,2026-08-27T11:57:47,CUST101541,RU,1672,1238.76,RUB,subscription,RU,online,DEV-31391658,RU,2578,1997.36,0,0
TXN20025142,2026-08-29T16:05:01,CUST101541,RU,4792,2521.38,RUB,fuel,RU,mobile_app,DEV-31391658,RU,2580,1744.49,0,0
TXN20025143,2025-09-20T12:49:49,CUST101542,RU,3814,2521.79,RUB,travel,RU,POS,DEV-68224153,,2001,2521.79,0,0
TXN20025144,2025-10-07T11:58:59,CUST101542,RU,9352,3886.6,RUB,subscription,RU,POS,DEV-68224153,,2018,2521.79,0,0
TXN20025145,2025-10-13T10:31:42,CUST101542,RU,6828,6946.73,RUB,transport,RU,online,DEV-68224153,RU,2024,3204.2,0,0
TXN20025146,2025-10-24T15:17:57,CUST101542,RU,1847,8824.01,RUB,travel,RU,POS,DEV-68224153,,2035,5416.67,0,0
TXN20025147,19.11.2025 11:52,CUST101542,RU,3706,1341.58,RUB,transport,RU,POS,DEV-68224153,,2061,8824.01,0,0
TXN20025148,2025-11-20T11:33:36,CUST101542,RU,5339,4496.02,RUB,electronics,RU,online,DEV-68224153,RU,2062,5082.79,0,0
TXN20025149,2025-11-22T10:27:16,CUST101542,RU,7764,5637.06,RUB,restaurant,RU,online,DEV-68224153,RU,2064,4887.2,0,0
TXN20025150,2025-11-30T13:15:12,CUST101542,RU,7799,3251.84,RUB,restaurant,RU,online,,RU,2072,3824.89,0,0
TXN20025151,2025-12-12T12:16:10,CUST101542,RU,9830,2617.04,RUB,travel,RU,POS,DEV-68224153,,2084,3681.62,0,0
TXN20025152,2026-01-08T08:23:52,CUST101542,RU,6875,1402.16,RUB,transport,RU,POS,DEV-68224153,,2111,2617.04,0,0
TXN20025153,2026-01-14T15:32:20,CUST101542,RU,9030,7004.43,RUB,transport,RU,POS,DEV-68224153,,2117,1402.16,0,0
TXN20025154,2026-01-17T15:43:33,CUST101542,RU,9883,8051.47,RUB,transport,RU,online,DEV-68224153,RU,2120,4203.3,0,0
TXN20025155,2026-02-06T12:33:05,CUST101542,RU,1992,5062.34,RUB,utility_payment,RU,POS,DEV-68224153,,2140,5486.02,0,0
TXN20025156,2026-02-19T12:36:48,CUST101542,RU,8075,16301.92,RUB,electronics,RU,mobile_app,DEV-68224153,RU,2153,5062.34,0,0
TXN20025157,2026-03-27T09:52:07,CUST101542,RU,8918,2560.44,RUB,travel,RU,mobile_app,DEV-68224153,RU,2189,2560.44,0,0
TXN20025158,2026-04-04T11:02:36,CUST101542,RU,4921,5301.34,RUB,restaurant,RU,POS,DEV-68224153,,2197,2560.44,0,0
TXN20025159,2026-04-26T12:09:42,CUST101542,RU,8058,4969.91,RUB,,RU,online,DEV-68224153,RU,2219,5301.34,0,0
TXN20025160,2026-05-19T10:43:50,CUST101542,RU,9745,4513.5,RUB,utility_payment,RU,POS,DEV-68224153,,2242,4969.91,0,0
TXN20025161,2026-06-04T09:46:55,CUST101542,RU,1442,6394.28,RUB,utility_payment,RU,POS,,,2258,4513.5,0,0
TXN20025162,2026-07-30T12:50:24,CUST101542,RU,7465,16624.28,RUB,transport,RU,POS,DEV-68224153,,2314,16624.28,0,0
TXN20025163,2026-08-06T10:18:33,CUST101542,RU,6155,4377.56,RUB,subscription,RU,POS,DEV-68224153,,2321,16624.28,0,0
TXN20025164,2026-08-06T13:35:02,CUST101542,RU,3574,5731.01,RUB,electronics,RU,online,DEV-68224153,RU,2321,10500.92,0,0
TXN20025165,2026-08-22T10:08:45,CUST101542,RU,5029,2619.92,RUB,utility_payment,RU,POS,DEV-68224153,,2337,8910.95,0,0
TXN20025166,2026-08-31T15:38:30,CUST101542,RU,7560,10916.82,rub,travel,RU,ATM,DEV-68224153,,2346,4242.83,0,0
TXN20025167,2025-10-13T11:15:07,CUST101543,RU,1932,410.99,RUB,travel,RU,POS,DEV-52523581,,3114,410.99,0,0
TXN20025168,2025-10-28T12:40:30,CUST101543,RU,4997,1135.14,RUB,p2p_transfer,RU,online,DEV-52523581,RU,3129,410.99,0,0
TXN20025169,2025-12-24T15:01:47,CUST101543,RU,5556,615.71,RUB,jewelry,RU,online,DEV-52523581,RU,3186,615.71,0,0
TXN20025170,2026-01-15T11:55:16,CUST101543,RU,9431,442.72,RUB,p2p_transfer,RU,online,DEV-52523581,RU,3208,615.71,0,0
TXN20025171,2026-01-20T10:04:54,CUST101543,RU,9515,883.69,RUB,jewelry,RU,POS,DEV-52523581,,3213,529.21,0,0
TXN20025172,2026-02-02T14:22:09,CUST101543,RU,1106,451.29,RUB,jewelry,RU,online,DEV-52523581,RU,3226,663.21,0,0
TXN20025173,2026-03-01T15:06:46,CUST101543,RU,7017,860.54, RUB ,p2p_transfer,RU,online,DEV-52523581,RU,3253,451.29,0,0
TXN20025174,2026-03-09T07:43:53,CUST101543,RU,7875,413.33,RUB,jewelry,RU,mobile_app,DEV-52523581,RU,3261,860.54,0,0
TXN20025175,2026-03-12T10:39:03,CUST101543,RU,2205,695.26,RUB,p2p_transfer,RU,POS,DEV-52523581,,3264,636.93,0,0
TXN20025176,2026-07-11T14:07:00,CUST101543,RU,7773,768.22,RUB,travel,RU,mobile_app,DEV-52523581,RU,3385,768.22,0,0
TXN20025177,2026-07-28T11:47:02,CUST101543,RU,2421,816.28,RUB,p2p_transfer,RU,POS,DEV-52523581,,3402,768.22,0,0
TXN20025178,2026-08-26T15:56:57,CUST101543,RU,4040,334.3,RUB,crypto_exchange,RU,online,DEV-52523581,RU,3431,816.28,0,0
TXN20025179,2025-09-16T18:54:56,CUST101544,RU,9612,5630.04,RUB,subscription,RU,online,DEV-32260720,RU,2576,5630.04,0,0
TXN20025180,2026-01-03T19:17:35,CUST101544,RU,5103,1219.15,rub,travel,RU,POS,DEV-93779123,,2685,1219.15,0,0
TXN20025181,2026-01-15T19:35:59,CUST101544,RU,7037,1135.12,RUB,subscription,RU,POS,DEV-27525376,,2697,1219.15,0,0
TXN20025182,2026-03-15T22:04:48,CUST101544,RU,8822,427.19,RUB,subscription,RU,POS,DEV-32260720,,2756,427.19,0,0
TXN20025183,2026-06-10T21:14:52,CUST101544,RU,7568,1966.27,RUB,p2p_transfer,RU,mobile_app,DEV-93779123,RU,2843,1966.27,0,0
TXN20025184,2026-06-22T18:16:41,CUST101544,RU,7056,4803.48,RUB,atm_withdrawal,RU,online,DEV-27525376,RU,2855,1966.27,0,0
TXN20025185,25.09.2025 15:43,CUST101545,RU,2279,1202.44,RUB,entertainment,RU,POS,DEV-74766532,,3436,1202.44,0,0
TXN20025186,2025-10-04T15:10:20,CUST101545,RU,6899,1044.81,rub,crypto_exchange,RU,online,DEV-74766532,RU,3445,1202.44,0,0
TXN20025187,2025-12-18T15:01:21,CUST101545,RU,2884,610.24, RUB ,crypto_exchange,RU,POS,DEV-74766532,,3520,610.24,0,0
TXN20025188,2025-12-18T16:40:10,CUST101545,RU,1203,631.49,RUB,crypto_exchange,RU,mobile_app,DEV-74766532,RU,3520,610.24,0,0
TXN20025189,2026-01-21T09:04:48,CUST101545,RU,8581,608.06,RUB,entertainment,RU,ATM,DEV-74766532,,3554,608.06,0,0
TXN20025190,2026-06-08T13:39:02,CUST101545,RU,8085,1744.32,RUB,entertainment,RU,POS,DEV-36598814,,3692,1744.32,0,0
TXN20025191,2026-07-16T10:50:26,CUST101545,RU,3340,1109.96,RUB,crypto_exchange,RU,POS,DEV-36598814,,3730,1109.96,0,0
TXN20025192,2026-08-03T09:30:46,CUST101545,RU,5297,1546.61,rub,transport,RU,mobile_app,DEV-36598814,RU,3748,1109.96,0,0
TXN20025193,2026-08-29T16:12:44,CUST101545,RU,5362,752.66,RUB,entertainment,RU,POS,DEV-74766532,,3774,1546.61,0,0
TXN20025194,2025-09-27T10:03:43,CUST101546,RU,4773,484.6,RUB,grocery,RU,online,DEV-44038845,RU,3591,484.6,0,0
TXN20025195,2025-09-29T11:33:19,CUST101546,RU,4936,1132.25,RUB,fuel,RU,online,DEV-44038845,RU,3593,484.6,0,0
TXN20025196,2025-10-11T09:30:15,CUST101546,RU,3400,2103.02,RUB,transport,RU,ATM,DEV-44038845,,3605,808.43,0,0
TXN20025197,2025-11-22T08:31:34,CUST101546,RU,2603,3550.87,RUB,pharmacy,RU,mobile_app,DEV-44038845,RU,3647,3550.87,0,0
TXN20025198,2025-12-27T07:30:03,CUST101546,RU,6012,854.8,RUB,transport,RU,ATM,DEV-44038845,,3682,854.8,0,0
TXN20025199,2026-03-20T11:12:38,CUST101546,RU,4428,1457.94,RUB,fuel,RU,online,DEV-44038845,RU,3765,1457.94,0,0
TXN20025200,2026-04-09T07:58:00,CUST101546,RU,4936,1041.14,RUB,fuel,RU,online,DEV-44038845,RU,3785,1457.94,0,0
TXN20025201,2026-04-27T10:35:12,CUST101546,RU,2773,3845.76,RUB,p2p_transfer,RU,POS,DEV-44038845,,3803,1041.14,0,0
TXN20025202,2026-07-02T05:59:32,CUST101546,RU,8927,1437.65,RUB,fuel,RU,POS,DEV-44038845,,3869,1437.65,0,0
TXN20025203,2026-08-16T08:26:08,CUST101546,RU,9763,1652.21,RUB,fuel,RU,POS,DEV-44038845,,3914,1652.21,0,0
TXN20025204,2026-08-17T07:46:26,CUST101546,RU,6092,566.29,RUB,restaurant,RU,ATM,DEV-44038845,,3915,1652.21,0,0
TXN20025205,2026-08-27T10:05:14,CUST101546,RU,6518,1312.25,RUB,fuel,RU,online,DEV-44038845,RU,3925,1109.25,0,0
TXN20025206,2025-09-11T12:53:32,CUST101547,RU,1073,2579.59,RUB,travel,RU,mobile_app,DEV-90260136,RU,3050,2579.59,0,0
